Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed By,Sample Processed Date
17003171003,3,6/20/2017,Copepoda,Calanoida,11.21303328,,Emma Califf,6/26/2017
17003171003,3,6/20/2017,Copepoda,Cyclopoida,16.6775598,,Emma Califf,6/26/2017
17003171003,3,6/20/2017,Cladocera,Daphnia,74.77778991,,Emma Califf,6/26/2017
17003171003,3,6/20/2017,Rotifera,Keratella.cochlearis,1.052131717,,Emma Califf,6/26/2017
17003171003,3,6/20/2017,Copepoda,Nauplii,3.530046599,,Emma Califf,6/26/2017
17003171003,3,6/20/2017,Rotifera,Polyarthra,0.215500873,,Emma Califf,6/26/2017
17003220003,3,8/8/2017,Copepoda,Cyclopoida,0.187021193,,Ashley Heins,1/11/2018
17003220003,3,8/8/2017,Cladocera,Daphnia,8.958580472,,Ashley Heins,1/11/2018
17003220003,3,8/8/2017,Rotifera,Keratella.cochlearis,0.008261704,,Ashley Heins,1/11/2018
17003220003,3,8/8/2017,Copepoda,Nauplii,1.5115989,,Ashley Heins,1/11/2018
17003220003,3,8/8/2017,Rotifera,Polyarthra,0.343299158,,Ashley Heins,1/11/2018
17003261003,3,9/18/2017,Copepoda,Cyclopoida,32.88803701,,Katie Cope,12/12/2017
17003261003,3,9/18/2017,Rotifera,Keratella.cochlearis,0.044818827,,Katie Cope,12/12/2017
17003261003,3,9/18/2017,Copepoda,Nauplii,2.055229933,,Katie Cope,12/12/2017
17003261003,3,9/18/2017,Rotifera,Notholca,0.001659409,,Katie Cope,12/12/2017
17003261003,3,9/18/2017,Rotifera,Polyarthra,0.97353426,,Katie Cope,12/12/2017
17003261003,3,9/18/2017,Rotifera,Pompholyx,0.010553407,,Katie Cope,12/12/2017
17003261003,3,9/18/2017,Rotifera,Trichocerca,0.165086703,,Katie Cope,12/12/2017
17004164001,4,6/13/2017,Cladocera,Bosmina,23.06901951,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Rotifera,Brachionus,3.930740751,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Copepoda,Calanoida,83.20932055,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Cladocera,Ceriodaphnia,6.143561244,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Cladocera,Chydorus,3.247612003,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Copepoda,Cyclopoida,14.08321582,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Cladocera,Daphnia,17.94794547,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Cladocera,Diaphanosoma,6.551639739,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Rotifera,Filinia,1.917005205,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Rotifera,Keratella.cochlearis,0.005092815,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Copepoda,Nauplii,3.195603972,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Cladocera,Pleuroxus,5.76426269,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Cladocera,Simocephalus,0.962617573,,Emma Califf,10/4/2017
17004164001,4,6/13/2017,Rotifera,Trichocerca,12.04631353,,Emma Califf,10/4/2017
17004213001,4,8/1/2017,Cladocera,Bosmina,8.229489985,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Copepoda,Calanoida,56.30058827,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Cladocera,Ceriodaphnia,18.54499253,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Copepoda,Cyclopoida,38.0845211,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Cladocera,Daphnia,2.190798821,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Cladocera,Diaphanosoma,2.598779116,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Rotifera,Filinia,0.151378679,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Rotifera,Keratella.cochlearis,0.085023479,,Ashley Heins,11/3/2017
17004213001,4,8/1/2017,Copepoda,Nauplii,2.52133463,,Ashley Heins,11/3/2017
17004253008,4,9/10/2017,Cladocera,Bosmina,11.9677494,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Rotifera,Brachionus,0.087277102,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Cladocera,Ceriodaphnia,1.230416017,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Copepoda,Cyclopoida,27.29095864,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Rotifera,Filinia,0.228446522,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Rotifera,Keratella.cochlearis,0.055673949,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Rotifera,Monostyla,0.346326715,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Copepoda,Nauplii,3.247251588,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Rotifera,Polyarthra,0.256704755,,Elena Sandry,12/9/2017
17004253008,4,9/10/2017,Rotifera,Pompholyx,1.216428166,,Elena Sandry,12/9/2017
17005142001,5,5/22/2017,Cladocera,Bosmina,6.426915855,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Cladocera,Chydorus,5.043027838,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Rotifera,Conochilus,0.026529317,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Copepoda,Cyclopoida,34.26043983,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Cladocera,Daphnia,53.7618515,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Rotifera,Keratella.cochlearis,0.064408253,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Copepoda,Nauplii,2.356886301,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Rotifera,Synchaeta,0.037275001,,Katie Cope,1/4/2018
17005142001,5,5/22/2017,Rotifera,Trichocerca,1.263158839,,Katie Cope,1/4/2018
17005192001,5,7/11/2017,Cladocera,Alonella,0.361119829,,Emma Califf,7/18/2017
17005192001,5,7/11/2017,Copepoda,Cyclopoida,181.1084397,,Emma Califf,7/18/2017
17005192001,5,7/11/2017,Rotifera,Keratella.cochlearis,0.126864871,,Emma Califf,7/18/2017
17005192001,5,7/11/2017,Rotifera,Keratella.quadrata,0.785345796,,Emma Califf,7/18/2017
17005192001,5,7/11/2017,Copepoda,Nauplii,46.27195568,,Emma Califf,7/18/2017
17005192001,5,7/11/2017,Rotifera,Pompholyx,0.627005821,,Emma Califf,7/18/2017
17005233006,5,8/21/2017,Cladocera,Bosmina,14.0795342,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Rotifera,Brachionus,0.073025066,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Cladocera,Ceriodaphnia,0.618314561,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Copepoda,Cyclopoida,40.77090563,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Cladocera,Daphnia,4.831747468,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Cladocera,Diaphanosoma,14.7151811,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Rotifera,Keratella.cochlearis,0.014738879,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Copepoda,Nauplii,3.049371666,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Rotifera,Pompholyx,0.269931754,,Katie Cope,1/16/2018
17005233006,5,8/21/2017,Rotifera,Trichocerca,0.31932333,,Katie Cope,1/16/2018
17006171009,6,6/20/2017,Cladocera,Bosmina,6.973557288,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Cladocera,Chydorus,2.670580291,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Copepoda,Cyclopoida,2.636954011,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Cladocera,Daphnia,15.77858345,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Rotifera,Keratella.cochlearis,0.068859331,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Copepoda,Nauplii,2.392028812,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Rotifera,Polyarthra,0.273446418,,Katie Cope,6/29/2017
17006171009,6,6/20/2017,Rotifera,Pompholyx,0.011481817,,Katie Cope,6/29/2017
17006220010,6,8/8/2017,Copepoda,Calanoida,5.480119821,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Copepoda,Cyclopoida,51.8217618,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Cladocera,Daphnia,13.61808829,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Cladocera,Diaphanosoma,0.32887995,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Rotifera,Filinia,0.017203532,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Rotifera,Keratella.cochlearis,0.015239584,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Copepoda,Nauplii,6.181516576,,Ashley Heins,1/10/2018
17006220010,6,8/8/2017,Rotifera,Polyarthra,1.243676125,,Ashley Heins,1/10/2018
17006262003,6,9/19/2017,Rotifera,Anuraeopsis,0.054386899,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Rotifera,Conochilus,0.367810198,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Copepoda,Cyclopoida,72.27413559,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Rotifera,Keratella.cochlearis,0.584888411,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Copepoda,Nauplii,24.13860609,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Rotifera,Platyias,1.461207315,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Rotifera,Polyarthra,1.911876978,,Katie Cope,1/31/2018
17006262003,6,9/19/2017,Rotifera,Trichocerca,5.081861993,,Katie Cope,1/31/2018
17007158001,7,6/7/2017,Rotifera,Asplanchna,1.112627126,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Copepoda,Calanoida,16.97627426,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Cladocera,Chydorus,3.743122627,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Copepoda,Cyclopoida,10.73507986,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Cladocera,Daphnia,24.07462928,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Rotifera,Keratella.cochlearis,0.183721314,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Copepoda,Nauplii,14.89776188,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Rotifera,Pompholyx,0.023633412,,Emma Califf,6/27/2017
17007158001,7,6/7/2017,Rotifera,Trichocerca,7.29532131,,Emma Califf,6/27/2017
17007206001,7,7/25/2017,Rotifera,Brachionus,0.343241703,,Ashley Heins,1/18/2018
17007206001,7,7/25/2017,Copepoda,Cyclopoida,6.530393195,,Ashley Heins,1/18/2018
17007206001,7,7/25/2017,Rotifera,Filinia,0.100131543,,Ashley Heins,1/18/2018
17007206001,7,7/25/2017,Rotifera,Keratella.cochlearis,0.05599615,,Ashley Heins,1/18/2018
17007206001,7,7/25/2017,Copepoda,Nauplii,2.180028458,,Ashley Heins,1/18/2018
17007206001,7,7/25/2017,Rotifera,Polyarthra,0.38188559,,Ashley Heins,1/18/2018
17007241009,7,8/29/2017,Cladocera,Bosmina,0.587040833,,Emma Califf,9/8/2017
17007241009,7,8/29/2017,Rotifera,Brachionus,0.048676063,,Emma Califf,9/8/2017
17007241009,7,8/29/2017,Copepoda,Cyclopoida,28.45450733,,Emma Califf,9/8/2017
17007241009,7,8/29/2017,Rotifera,Filinia,0.018659156,,Emma Califf,9/8/2017
17007241009,7,8/29/2017,Rotifera,Keratella.cochlearis,0.140427615,,Emma Califf,9/8/2017
17007241009,7,8/29/2017,Copepoda,Nauplii,1.721971095,,Emma Califf,9/8/2017
17007241009,7,8/29/2017,Rotifera,Pompholyx,0.012009223,,Emma Califf,9/8/2017
17008164002,8,6/13/2017,Rotifera,Asplanchna,40.07380475,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Cladocera,Bosmina,75.72490818,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Copepoda,Calanoida,1.918154205,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Cladocera,Ceriodaphnia,2.580365194,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Copepoda,Cyclopoida,41.40694397,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Cladocera,Daphnia,170.4101619,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Copepoda,Nauplii,7.783903039,,Emma Califf,6/24/2017
17008164002,8,6/13/2017,Rotifera,Polyarthra,1.279269388,,Emma Califf,6/24/2017
17008213003,8,8/1/2017,Rotifera,Anuraeopsis,0.006680489,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Copepoda,Calanoida,250.0197327,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Copepoda,Cyclopoida,26.23952021,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Cladocera,Daphnia,116.2888236,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Rotifera,Kellicottia,0.27494729,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Rotifera,Keratella.cochlearis,0.215602106,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Copepoda,Nauplii,13.93473375,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Rotifera,Polyarthra,8.558478153,,Katie Cope,9/7/2017
17008213003,8,8/1/2017,Rotifera,Pompholyx,0.796997183,,Katie Cope,9/7/2017
17008253007,8,9/10/2017,Rotifera,Asplanchnopus,0.002462077,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Rotifera,Brachionus,0.040266901,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Copepoda,Calanoida,8.158758177,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Copepoda,Cyclopoida,11.24634319,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Cladocera,Daphnia,5.225593562,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Rotifera,Kellicottia,0.013196042,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Rotifera,Keratella.cochlearis,0.004828531,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Copepoda,Nauplii,0.918430916,,Elena Sandry,10/26/2017
17008253007,8,9/10/2017,Rotifera,Polyarthra,0.217453994,,Elena Sandry,10/26/2017
17009142002,9,5/22/2017,Rotifera,Brachionus,0.413035643,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Copepoda,Calanoida,21.44861819,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Copepoda,Cyclopoida,21.94970928,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Rotifera,Keratella.cochlearis,0.029689098,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Copepoda,Nauplii,1.468867057,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Copepoda,Nauplii,0.905641767,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Rotifera,Polyarthra,0.358993692,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Rotifera,Polyarthra,0.359494737,,Emma Califf,7/21/2017
17009142002,9,5/22/2017,Rotifera,Pompholyx,0.003694635,,Emma Califf,7/21/2017
17009192002,9,5/22/2017,Rotifera,Anuraeopsis,0.010733835,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Rotifera,Ascomorpha,0.002428026,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Rotifera,Asplanchna,3.656218531,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Cladocera,Bosmina,4.420913768,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Cladocera,Daphnia,37.08932571,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Rotifera,Keratella.cochlearis,0.040496147,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Rotifera,Mytilina,0.329478121,,Katie Cope,7/24/2017
17009192002,9,5/22/2017,Rotifera,Notholca,0.00102654,,Katie Cope,7/24/2017
17009235007,9,8/24/2017,Rotifera,Asplanchna,2.453394659,,Ashley Heins,12/8/2017
17009235007,9,8/24/2017,Rotifera,Brachionus,0.634349526,,Ashley Heins,12/8/2017
17009235007,9,8/24/2017,Cladocera,Diaphanosoma,0.271534954,,Ashley Heins,12/8/2017
17009235007,9,8/24/2017,Rotifera,Keratella.cochlearis,0.038788337,,Ashley Heins,12/8/2017
17009235007,9,8/24/2017,Copepoda,Nauplii,0.45189572,,Ashley Heins,12/8/2017
17009235007,9,8/24/2017,Rotifera,Polyarthra,0.761784767,,Ashley Heins,12/8/2017
17010151001,10,5/31/2017,Rotifera,Asplanchna,1.554013582,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Asplanchnopus,0.022671534,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Cladocera,Bosmina,6.190739524,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Copepoda,Calanoida,34.68014239,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Cladocera,Chydorus,2.363880301,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Conochilus,0.00955823,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Copepoda,Cyclopoida,13.17525543,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Cladocera,Daphnia,81.26978031,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Keratella.cochlearis,0.051745757,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Copepoda,Nauplii,3.49718398,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Polyarthra,0.12010777,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Pompholyx,0.388332289,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Synchaeta,0.534809106,,Katie Cope,7/18/2017
17010151001,10,5/31/2017,Rotifera,Trichocerca,0.101242834,,Katie Cope,7/18/2017
17010199001,10,7/18/2017,Copepoda,Calanoida,30.56075975,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Rotifera,Conochilus,0.156071574,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Copepoda,Cyclopoida,1.881023424,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Cladocera,Daphnia,13.87011559,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Cladocera,Diaphanosoma,2.307723421,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Rotifera,Filinia,0.04711105,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Rotifera,Keratella.cochlearis,0.054114072,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Copepoda,Nauplii,2.074419902,,Emma Califf,8/28/2017
17010199001,10,7/18/2017,Rotifera,Polyarthra,0.224839795,,Emma Califf,8/28/2017
17010249006,10,9/6/2017,Cladocera,Bosmina,9.531929377,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Copepoda,Calanoida,39.49403043,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Rotifera,Conochilus,1.648014775,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Copepoda,Cyclopoida,23.03180235,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Cladocera,Daphnia,5.657261297,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Cladocera,Diaphanosoma,3.739948648,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Rotifera,Keratella.cochlearis,0.048911546,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Copepoda,Nauplii,1.72825775,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Rotifera,Polyarthra,0.062672536,,Katie Cope,11/2/2017
17010249006,10,9/6/2017,Rotifera,Pompholyx,0.152110272,,Katie Cope,11/2/2017
17011172001,11,6/20/2017,Cladocera,Daphnia,3.234639399,,Katie Cope,7/4/2017
17011172001,11,6/20/2017,Rotifera,Keratella.cochlearis,0.076604311,,Katie Cope,7/4/2017
17011172001,11,6/20/2017,Copepoda,Nauplii,3.370015017,,Katie Cope,7/4/2017
17011220004,11,8/8/2017,Rotifera,Brachionus,2.281952219,,Katie Cope,1/16/2018
17011220004,11,8/8/2017,Rotifera,Keratella.cochlearis,0.039972935,,Katie Cope,1/16/2018
17011220004,11,8/8/2017,Copepoda,Nauplii,2.426739504,,Katie Cope,1/16/2018
17011220004,11,8/8/2017,Rotifera,Polyarthra,2.782337188,,Katie Cope,1/16/2018
17011220004,11,8/8/2017,Rotifera,Pompholyx,0.522815762,,Katie Cope,1/16/2018
17011261004,11,9/18/2017,Copepoda,Cyclopoida,76.49157686,,Ashley Heins,10/27/2017
17011261004,11,9/18/2017,Cladocera,Diaphanosoma,5.481079442,,Ashley Heins,10/27/2017
17011261004,11,9/18/2017,Rotifera,Keratella.cochlearis,0.050929206,,Ashley Heins,10/27/2017
17011261004,11,9/18/2017,Copepoda,Nauplii,3.823355381,,Ashley Heins,10/27/2017
17011261004,11,9/18/2017,Rotifera,Polyarthra,2.281909776,,Ashley Heins,10/27/2017
17011261004,11,9/18/2017,Rotifera,Pompholyx,0.019281214,,Ashley Heins,10/27/2017
17012170001,12,6/19/2017,Cladocera,Ceriodaphnia,4.387024781,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Cladocera,Chydorus,3.206394755,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Rotifera,Conochilus,0.851155066,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Cladocera,Daphnia,8.25992814,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Cladocera,Graptoleberis,0.624732106,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Rotifera,Keratella.cochlearis,0.377909706,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Copepoda,Nauplii,6.097185574,,Katie Cope,7/5/2017
17012170001,12,6/19/2017,Rotifera,Polyarthra,4.301775441,,Katie Cope,7/5/2017
17012219004,12,8/7/2017,Rotifera,Asplanchna,9.048334096,,Emma Califf,11/25/2017
17012219004,12,8/7/2017,Cladocera,Bosmina,52.48281555,,Emma Califf,11/25/2017
17012219004,12,8/7/2017,Rotifera,Brachionus,2.256967798,,Emma Califf,11/25/2017
17012219004,12,8/7/2017,Cladocera,Ceriodaphnia,115.6247032,,Emma Califf,11/25/2017
17012219004,12,8/7/2017,Rotifera,Conochilus,0.440419973,,Emma Califf,11/25/2017
